date,Close,High,Low,Open,Volume,ticker,sentiment,positive_events,negative_events,GDP,CPI,FEDFUNDS,UNRATE,BAMLH0A0HYM2
2025-06-17,144.1199951171875,145.22000122070312,143.77999877929688,144.49000549316406,139108000,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-06-18,145.47999572753906,145.64999389648438,143.1199951171875,144.00999450683594,161494100,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-06-20,143.85000610351562,146.1999969482422,142.64999389648438,145.4499969482422,242956200,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-06-23,144.1699981689453,144.77999877929688,142.02999877929688,142.5,154308900,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-06-24,147.89999389648438,147.9600067138672,145.5,145.55999755859375,187566100,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-06-25,154.30999755859375,154.4499969482422,149.25999450683594,149.27000427246094,269146500,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-06-26,155.02000427246094,156.72000122070312,154.0,155.97999572753906,198145700,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-06-27,157.75,158.7100067138672,155.25999450683594,156.0399932861328,263234500,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-06-30,157.99000549316406,158.66000366210938,155.9600067138672,158.39999389648438,194580300,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-01,153.3000030517578,157.1999969482422,151.49000549316406,156.2899932861328,213143600,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-02,157.25,157.60000610351562,152.97000122070312,152.97999572753906,171224100,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-03,159.33999633789062,160.97999572753906,157.77000427246094,158.3699951171875,143716100,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-07,158.24000549316406,159.30999755859375,157.33999633789062,158.1999969482422,140139000,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-08,160.0,160.22000122070312,158.38999938964844,159.3300018310547,138133000,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-09,162.8800048828125,164.4199981689453,161.16000366210938,161.22000122070312,183656400,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-10,164.10000610351562,164.5,161.61000061035156,164.32000732421875,167704100,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-11,164.9199981689453,167.88999938964844,163.47000122070312,163.72000122070312,193633300,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-14,164.07000732421875,165.49000549316406,162.02000427246094,165.3699951171875,136975800,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-15,170.6999969482422,172.39999389648438,169.1999969482422,171.19000244140625,230627400,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-16,171.3699951171875,171.75,168.89999389648438,171.05999755859375,158831500,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-17,173.0,174.16000366210938,170.8300018310547,172.02000427246094,160841100,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-18,172.41000366210938,174.25,171.25999450683594,173.63999938964844,146456400,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-21,171.3800048828125,173.3800048828125,171.0,172.75,123126100,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-22,167.02999877929688,171.38999938964844,164.5800018310547,171.33999633789062,193114300,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-23,170.77999877929688,171.25999450683594,167.97000122070312,169.52999877929688,154082200,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-24,173.74000549316406,173.8300018310547,171.3000030517578,172.44000244140625,128984600,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-25,173.5,174.72000122070312,172.9600067138672,173.61000061035156,122316800,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-28,176.75,177.0,173.97000122070312,174.02000427246094,140023500,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-29,175.50999450683594,179.3800048828125,175.02000427246094,177.9600067138672,154077500,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-30,179.27000427246094,179.88999938964844,176.0399932861328,176.50999450683594,174312200,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-07-31,177.8699951171875,183.3000030517578,175.92999267578125,182.89999389648438,221685400,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-01,173.72000122070312,176.5399932861328,170.88999938964844,174.08999633789062,204529000,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-04,180.0,180.1999969482422,174.52000427246094,175.16000366210938,148174600,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-05,178.25999450683594,180.25999450683594,175.89999389648438,179.6199951171875,156407600,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-06,179.4199981689453,179.89999389648438,176.25,176.3300018310547,137192300,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-07,180.77000427246094,183.8800048828125,178.8000030517578,181.57000732421875,151878400,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-08,182.6999969482422,183.3000030517578,180.39999389648438,181.5500030517578,123396700,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-11,182.05999755859375,183.83999633789062,180.25,182.0500030517578,138323200,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-12,183.16000366210938,184.47999572753906,179.4600067138672,182.9600067138672,145485700,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-13,181.58999633789062,183.97000122070312,179.35000610351562,182.6199951171875,179871700,NVDA,0.0,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-14,182.02000427246094,183.02000427246094,179.4600067138672,179.75,129554000,NVDA,-0.011957142857142859,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-15,180.4499969482422,181.89999389648438,178.0399932861328,181.8800048828125,156602200,NVDA,0.19229565217391303,1.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-18,182.00999450683594,182.94000244140625,180.58999633789062,180.60000610351562,132008000,NVDA,0.23380625,2.0,0.0,30331.117,322.132,4.33,4.2,2.88
2025-08-19,175.63999938964844,182.5,175.49000549316406,182.42999267578125,184394900,NVDA,0.20095,0.0,0.0,30331.117,322.132,4.33,4.2,2.88
